Date,High,Low,Open,Close,Volume,Adj Close
2018-11-14,145.5800018310547,141.5500030517578,143.6999969482422,144.22000122070312,22068400,144.22000122070312
2018-11-15,144.83999633789062,140.8300018310547,142.3300018310547,143.85000610351562,30320300,143.85000610351562
2018-11-16,141.77000427246094,137.77000427246094,141.07000732421875,139.52999877929688,37250600,139.52999877929688
2018-11-19,137.75,131.2100067138672,137.61000061035156,131.5500030517578,44362700,131.5500030517578
2018-11-20,134.16000366210938,126.8499984741211,127.02999877929688,132.42999267578125,41939500,132.42999267578125
2018-11-21,137.19000244140625,134.1300048828125,134.39999389648438,134.82000732421875,25469700,134.82000732421875
2018-11-23,134.5,131.25999450683594,133.64999389648438,131.72999572753906,11886100,131.72999572753906
2018-11-26,137.0,132.77999877929688,133.0,136.3800048828125,24263600,136.3800048828125
2018-11-27,136.61000061035156,133.7100067138672,135.75,135.0,20750300,135.0
2018-11-28,136.7899932861328,131.85000610351562,136.27999877929688,136.75999450683594,29847500,136.75999450683594
2018-11-29,139.99000549316406,135.66000366210938,135.9199981689453,138.67999267578125,24238700,138.67999267578125
2018-11-30,140.97000122070312,137.36000061035156,138.25999450683594,140.61000061035156,25732600,140.61000061035156
2018-12-03,143.67999267578125,140.75999450683594,143.0,141.08999633789062,24819200,141.08999633789062
2018-12-04,143.38999938964844,137.16000366210938,140.72999572753906,137.92999267578125,30307400,137.92999267578125
2018-12-06,139.6999969482422,133.6699981689453,133.82000732421875,139.6300048828125,28218100,139.6300048828125
2018-12-07,140.8699951171875,136.66000366210938,139.25,137.4199981689453,21195500,137.4199981689453
2018-12-10,143.0500030517578,139.00999450683594,139.60000610351562,141.85000610351562,26422200,141.85000610351562
2018-12-11,143.8800048828125,141.10000610351562,143.8800048828125,142.0800018310547,20300300,142.0800018310547
2018-12-12,147.19000244140625,142.50999450683594,143.0800018310547,144.5,23696900,144.5
2018-12-13,145.85000610351562,143.19000244140625,145.57000732421875,145.00999450683594,18148600,145.00999450683594
2018-12-14,146.00999450683594,142.50999450683594,143.33999633789062,144.05999755859375,21785800,144.05999755859375
2018-12-17,144.9199981689453,138.4199981689453,143.0800018310547,140.19000244140625,24334000,140.19000244140625
2018-12-18,145.92999267578125,139.8300018310547,141.0800018310547,143.66000366210938,24709100,143.66000366210938
2018-12-19,144.91000366210938,132.5,141.2100067138672,133.24000549316406,57404900,133.24000549316406
2018-12-20,135.57000732421875,130.0,130.6999969482422,133.39999389648438,40297900,133.39999389648438
2018-12-21,134.89999389648438,123.41999816894531,133.38999938964844,124.94999694824219,56901500,124.94999694824219
2018-12-24,129.74000549316406,123.0199966430664,123.0999984741211,124.05999755859375,22066000,124.05999755859375
2018-12-26,134.24000549316406,125.88999938964844,126.0,134.17999267578125,39723400,134.17999267578125
2018-12-27,134.99000549316406,129.6699981689453,132.44000244140625,134.52000427246094,31202500,134.52000427246094
2018-12-28,135.9199981689453,132.1999969482422,135.33999633789062,133.1999969482422,22627600,133.1999969482422
2018-12-31,134.63999938964844,129.9499969482422,134.4499969482422,131.08999633789062,24625300,131.08999633789062
2019-01-02,137.50999450683594,128.55999755859375,128.99000549316406,135.67999267578125,28146200,135.67999267578125
2019-01-03,137.1699981689453,131.1199951171875,134.69000244140625,131.74000549316406,22717900,131.74000549316406
2019-01-04,138.0,133.75,134.00999450683594,137.9499969482422,29002100,137.9499969482422
2019-01-07,138.8699951171875,135.91000366210938,137.55999755859375,138.0500030517578,20089300,138.0500030517578
2019-01-08,143.13999938964844,139.5399932861328,139.88999938964844,142.52999877929688,26263800,142.52999877929688
2019-01-09,144.6999969482422,141.27000427246094,142.9499969482422,144.22999572753906,22205900,144.22999572753906
2019-01-10,144.55999755859375,140.83999633789062,143.0800018310547,144.1999969482422,16125000,144.1999969482422
2019-01-11,145.36000061035156,142.57000732421875,143.14999389648438,143.8000030517578,12908000,143.8000030517578
2019-01-14,146.57000732421875,141.27000427246094,142.0,145.38999938964844,20520300,145.38999938964844
2019-01-15,150.67999267578125,145.99000549316406,146.00999450683594,148.9499969482422,24069000,148.9499969482422
2019-01-16,149.64999389648438,147.0,149.0,147.5399932861328,18025700,147.5399932861328
2019-01-17,149.0,146.5,146.9499969482422,148.3000030517578,15787900,148.3000030517578
2019-01-18,152.42999267578125,148.5500030517578,149.75,150.0399932861328,31029600,150.0399932861328
2019-01-22,151.52999877929688,146.3699951171875,149.1999969482422,147.57000732421875,22378700,147.57000732421875
2019-01-23,148.8000030517578,143.05999755859375,148.27999877929688,144.3000030517578,20098400,144.3000030517578
2019-01-24,146.44000244140625,142.52000427246094,144.63999938964844,145.8300018310547,20955500,145.8300018310547
2019-01-25,149.8300018310547,146.5399932861328,147.47999572753906,149.00999450683594,22237200,149.00999450683594
2019-01-28,148.9600067138672,146.2100067138672,148.0500030517578,147.47000122070312,15508500,147.47000122070312
2019-01-29,148.10000610351562,143.42999267578125,148.08999633789062,144.19000244140625,17632100,144.19000244140625
2019-01-30,150.9499969482422,145.6999969482422,146.22000122070312,150.4199981689453,44613200,150.4199981689453
2019-01-31,171.67999267578125,165.0,165.60000610351562,166.69000244140625,77233600,166.69000244140625
2019-02-01,169.10000610351562,165.66000366210938,165.83999633789062,165.7100067138672,30806500,165.7100067138672
2019-02-04,169.3000030517578,163.6199951171875,165.6999969482422,169.25,20036000,169.25
2019-02-05,171.97999572753906,168.69000244140625,169.14999389648438,171.16000366210938,22557000,171.16000366210938
2019-02-06,172.47000122070312,169.27000427246094,171.1999969482422,170.49000549316406,13281200,170.49000549316406
2019-02-07,169.24000549316406,165.25,168.1999969482422,166.3800048828125,17517600,166.3800048828125
2019-02-08,167.3699951171875,164.2100067138672,164.47000122070312,167.3300018310547,12561400,167.3300018310547
2019-02-11,168.3000030517578,165.0800018310547,167.89999389648438,165.7899932861328,12811200,165.7899932861328
2019-02-12,168.33999633789062,164.5,166.86000061035156,165.0399932861328,16292300,165.0399932861328
2019-02-13,166.22000122070312,163.72999572753906,165.3800048828125,164.07000732421875,14205100,164.07000732421875
2019-02-14,164.8699951171875,162.25,163.19000244140625,163.9499969482422,12755200,163.9499969482422
2019-02-15,164.6999969482422,160.86000061035156,164.50999450683594,162.5,15504400,162.5
2019-02-19,164.14999389648438,160.3300018310547,160.5,162.2899932861328,14345400,162.2899932861328
2019-02-20,163.72000122070312,161.25,162.25,162.55999755859375,11770700,162.55999755859375
2019-02-21,162.24000549316406,159.58999633789062,161.92999267578125,160.0399932861328,15607800,160.0399932861328
2019-02-22,162.41000366210938,160.30999755859375,160.5800018310547,161.88999938964844,15858500,161.88999938964844
2019-02-25,166.07000732421875,162.89999389648438,163.07000732421875,164.6199951171875,18737100,164.6199951171875
2019-02-26,166.24000549316406,163.8000030517578,164.33999633789062,164.1300048828125,13784100,164.1300048828125
2019-02-27,163.92999267578125,160.41000366210938,162.89999389648438,162.80999755859375,12697500,162.80999755859375
2019-02-28,163.5,160.86000061035156,162.3699951171875,161.4499969482422,11114200,161.4499969482422
2019-03-01,163.1300048828125,161.69000244140625,162.60000610351562,162.27999877929688,11097800,162.27999877929688
2019-03-04,167.5,163.8300018310547,163.89999389648438,167.3699951171875,18894700,167.3699951171875
2019-03-05,171.8800048828125,166.5500030517578,167.3699951171875,171.25999450683594,28187900,171.25999450683594
2019-03-06,173.57000732421875,171.27000427246094,172.89999389648438,172.50999450683594,21531700,172.50999450683594
2019-03-07,171.74000549316406,167.61000061035156,171.5,169.1300048828125,18306500,169.1300048828125
2019-03-08,169.6199951171875,165.97000122070312,166.1999969482422,169.60000610351562,13184800,169.60000610351562
2019-03-11,174.3000030517578,171.5800018310547,171.60000610351562,172.07000732421875,18884000,172.07000732421875
2019-03-12,173.8000030517578,171.22000122070312,172.08999633789062,171.9199981689453,12155300,171.9199981689453
2019-03-13,174.02999877929688,172.1199951171875,172.32000732421875,173.3699951171875,11973300,173.3699951171875
2019-03-14,171.14999389648438,168.16000366210938,169.75999450683594,170.1699981689453,18037400,170.1699981689453
2019-03-15,167.5800018310547,162.50999450683594,167.16000366210938,165.97999572753906,37135400,165.97999572753906
2019-03-18,163.89999389648438,159.27999877929688,163.57000732421875,160.47000122070312,37524200,160.47000122070312
2019-03-19,163.82000732421875,160.82000732421875,161.47999572753906,161.57000732421875,25611500,161.57000732421875
2019-03-20,166.1199951171875,161.24000549316406,161.5,165.44000244140625,20211500,165.44000244140625
2019-03-21,166.38999938964844,163.75,164.88999938964844,166.0800018310547,16223000,166.0800018310547
2019-03-22,167.4199981689453,164.08999633789062,165.64999389648438,164.33999633789062,16389200,164.33999633789062
2019-03-25,166.5399932861328,162.0,163.0,166.2899932861328,12308800,166.2899932861328
2019-03-26,169.4499969482422,166.35000610351562,167.35000610351562,167.67999267578125,15434398,167.67999267578125
