Date,High,Low,Open,Close,Volume,Adj Close
2018-05-10,159.9499969482422,150.35000610351562,151.39999389648438,158.1300048828125,3606600,158.1300048828125
2018-05-11,158.24000549316406,155.27999877929688,158.0,156.77000427246094,1601300,156.77000427246094
2018-05-14,164.9499969482422,156.77000427246094,159.47999572753906,159.97000122070312,4753300,159.97000122070312
2018-05-15,160.99000549316406,155.32400512695312,156.75,158.7100067138672,2976200,158.7100067138672
2018-05-16,163.0,158.0800018310547,158.16000366210938,161.38999938964844,2077800,161.38999938964844
2018-05-17,159.47999572753906,156.75,159.1699981689453,158.75999450683594,2470900,158.75999450683594
2018-05-18,160.0500030517578,150.77999877929688,160.0,150.8000030517578,4152400,150.8000030517578
2018-05-21,153.74000549316406,149.97999572753906,153.36000061035156,150.22000122070312,1948700,150.22000122070312
2018-05-22,153.38999938964844,150.0500030517578,150.6300048828125,150.42999267578125,1194400,150.42999267578125
2018-05-23,154.55999755859375,150.0,150.42999267578125,154.3699951171875,1199500,154.3699951171875
2018-05-24,156.86500549316406,153.33999633789062,154.32000732421875,154.58999633789062,1083300,154.58999633789062
2018-05-25,157.75,154.6999969482422,155.7100067138672,156.60000610351562,1288500,156.60000610351562
2018-05-29,156.55999755859375,152.6300048828125,156.10000610351562,154.6199951171875,1314300,154.6199951171875
2018-05-30,156.92999267578125,153.7100067138672,156.60000610351562,156.3800048828125,1085500,156.3800048828125
2018-05-31,158.84500122070312,155.14999389648438,156.82000732421875,157.7100067138672,1446800,157.7100067138672
2018-06-01,161.80999755859375,157.35000610351562,158.89999389648438,159.24000549316406,1952400,159.24000549316406
2018-06-04,162.97000122070312,158.10000610351562,159.5399932861328,162.8300018310547,2016900,162.8300018310547
2018-06-05,165.05999755859375,161.22999572753906,162.5,164.9600067138672,1694400,164.9600067138672
2018-06-06,165.63999938964844,159.2050018310547,164.08999633789062,165.63999938964844,2264400,165.63999938964844
2018-06-07,168.75,164.66299438476562,168.75,166.02999877929688,2207400,166.02999877929688
2018-06-08,172.92999267578125,165.0399932861328,165.5,171.47999572753906,3528900,171.47999572753906
2018-06-11,172.75,169.22000122070312,171.5,172.3699951171875,2347400,172.3699951171875
2018-06-12,175.92999267578125,169.88999938964844,173.0,170.22999572753906,2231500,170.22999572753906
2018-06-13,172.74899291992188,170.0,172.1699981689453,170.82000732421875,1230700,170.82000732421875
2018-06-14,180.02000427246094,169.49000549316406,169.5,178.10000610351562,4311600,178.10000610351562
2018-06-15,176.9250030517578,172.0,175.80999755859375,175.02000427246094,1983200,175.02000427246094
2018-06-18,175.9499969482422,171.2689971923828,173.4600067138672,174.35000610351562,937600,174.35000610351562
2018-06-19,173.25,167.05999755859375,171.52999877929688,169.88999938964844,1627700,169.88999938964844
2018-06-20,176.77000427246094,170.5,172.8800048828125,176.39999389648438,2365100,176.39999389648438
2018-06-21,182.17999267578125,177.19500732421875,179.0,179.52999877929688,3782000,179.52999877929688
2018-06-22,182.4499969482422,177.40199279785156,181.8000030517578,180.94000244140625,1472000,180.94000244140625
2018-06-25,180.0,166.0,180.0,170.3699951171875,2878800,170.3699951171875
2018-06-26,177.0,172.5399932861328,174.3699951171875,175.97999572753906,1658900,175.97999572753906
2018-06-27,181.72000122070312,171.5800018310547,177.82000732421875,172.14999389648438,1779500,172.14999389648438
2018-06-28,170.94000244140625,165.7100067138672,170.47999572753906,167.6999969482422,1645700,167.6999969482422
2018-06-29,171.94000244140625,167.83999633789062,170.75,168.24000549316406,862300,168.24000549316406
2018-07-02,170.7899932861328,162.02999877929688,165.8000030517578,170.69000244140625,1171200,170.69000244140625
2018-07-03,171.22999572753906,168.24000549316406,171.07000732421875,168.66000366210938,508400,168.66000366210938
2018-07-05,176.44000244140625,169.60000610351562,169.7100067138672,176.44000244140625,1299600,176.44000244140625
2018-07-06,177.2949981689453,174.02999877929688,174.52000427246094,175.6999969482422,1092900,175.6999969482422
2018-07-09,178.7100067138672,172.80999755859375,178.35000610351562,177.44000244140625,1388800,177.44000244140625
2018-07-10,181.5,176.00999450683594,177.08999633789062,180.42999267578125,1541700,180.42999267578125
2018-07-11,183.24000549316406,178.5,179.3000030517578,182.35000610351562,1998600,182.35000610351562
2018-07-12,189.97000122070312,183.24000549316406,183.64999389648438,188.35000610351562,3505600,188.35000610351562
2018-07-13,188.86000061035156,183.9499969482422,188.60000610351562,187.2100067138672,1313200,187.2100067138672
2018-07-16,187.6199951171875,184.02999877929688,186.77999877929688,184.22000122070312,1141600,184.22000122070312
2018-07-17,187.47999572753906,178.61000061035156,180.72000122070312,187.0500030517578,1813300,187.0500030517578
2018-07-18,188.38900756835938,184.9499969482422,187.8000030517578,186.14999389648438,920500,186.14999389648438
2018-07-19,186.80999755859375,182.0500030517578,185.17999267578125,182.19000244140625,877300,182.19000244140625
2018-07-20,185.64999389648438,182.27000427246094,183.8300018310547,182.7899932861328,843700,182.7899932861328
2018-07-23,190.0,183.5,184.97000122070312,188.0500030517578,1753900,188.0500030517578
2018-07-24,190.8000030517578,186.07000732421875,188.00999450683594,187.80999755859375,2174000,187.80999755859375
2018-07-25,188.08999633789062,184.5,185.5500030517578,187.99000549316406,2024700,187.99000549316406
2018-07-26,198.99000549316406,187.0500030517578,191.86000061035156,196.27999877929688,5029000,196.27999877929688
2018-07-27,196.55999755859375,182.49000549316406,195.72999572753906,186.27000427246094,4124900,186.27000427246094
2018-07-30,189.33999633789062,175.30999755859375,187.6999969482422,176.7899932861328,2978500,176.7899932861328
2018-07-31,183.8699951171875,175.39999389648438,177.27000427246094,182.8300018310547,2233200,182.8300018310547
2018-08-01,185.49000549316406,179.82000732421875,183.52999877929688,180.1199951171875,1140500,180.1199951171875
2018-08-02,181.1999969482422,177.89999389648438,179.6300048828125,179.7100067138672,1391600,179.7100067138672
2018-08-03,180.1199951171875,174.64999389648438,179.9499969482422,175.5,1337600,175.5
2018-08-06,181.1300048828125,175.5,175.5,179.9499969482422,1031700,179.9499969482422
2018-08-07,184.49000549316406,179.0,180.27999877929688,179.52000427246094,894400,179.52000427246094
2018-08-08,179.80999755859375,177.33999633789062,178.75,178.6999969482422,584400,178.6999969482422
2018-08-09,190.0,177.58399963378906,179.07000732421875,187.3800048828125,2594700,187.3800048828125
2018-08-10,189.5,185.38999938964844,185.52000427246094,189.05999755859375,1558700,189.05999755859375
2018-08-13,196.0,188.50999450683594,189.0,191.5500030517578,3156000,191.5500030517578
2018-08-14,194.88999938964844,189.44000244140625,193.0,193.75,1271900,193.75
2018-08-15,195.8699951171875,187.1199951171875,195.27000427246094,190.3300018310547,1752400,190.3300018310547
2018-08-16,194.17999267578125,190.61199951171875,192.5,192.36000061035156,546700,192.36000061035156
2018-08-17,191.02099609375,186.60000610351562,187.92999267578125,188.3699951171875,1489600,188.3699951171875
2018-08-20,189.5399932861328,184.33999633789062,188.5500030517578,186.39999389648438,1050500,186.39999389648438
2018-08-21,190.5800018310547,186.5,187.8699951171875,190.3800048828125,990000,190.3800048828125
2018-08-22,192.0,188.2100067138672,190.9499969482422,191.02999877929688,1025500,191.02999877929688
2018-08-23,194.39999389648438,189.5709991455078,191.6699981689453,190.0,980200,190.0
2018-08-24,193.9199981689453,190.75,191.0,192.3800048828125,1454900,192.3800048828125
2018-08-27,196.9499969482422,193.5399932861328,194.0,194.69000244140625,1773100,194.69000244140625
2018-08-28,195.07000732421875,190.0,195.07000732421875,191.9600067138672,1014800,191.9600067138672
2018-08-29,193.9499969482422,189.24000549316406,193.47000122070312,191.25999450683594,1290200,191.25999450683594
2018-08-30,192.44400024414062,189.32000732421875,191.4499969482422,189.85000610351562,803700,189.85000610351562
2018-08-31,191.10899353027344,188.30499267578125,190.1199951171875,189.52000427246094,710900,189.52000427246094
2018-09-04,190.30999755859375,185.60000610351562,190.0,187.52999877929688,1430300,187.52999877929688
2018-09-05,186.57000732421875,177.10000610351562,186.57000732421875,177.36000061035156,2312600,177.36000061035156
2018-09-06,178.0399932861328,171.47000122070312,178.0,175.55999755859375,1698600,175.55999755859375
2018-09-07,179.69000244140625,171.53500366210938,172.99000549316406,177.8000030517578,1185600,177.8000030517578
2018-09-10,183.19000244140625,174.22999572753906,179.52999877929688,182.49000549316406,1175200,182.49000549316406
2018-09-11,184.30999755859375,177.8300018310547,180.00999450683594,182.6699981689453,1413800,182.6699981689453
2018-09-12,184.13999938964844,178.16000366210938,181.9199981689453,183.7899932861328,1092600,183.7899932861328
2018-09-13,187.35000610351562,184.00999450683594,185.0,184.88999938964844,1021400,184.88999938964844
2018-09-14,185.52999877929688,180.11000061035156,185.0,180.6300048828125,1126600,180.6300048828125
2018-09-17,181.99000549316406,174.41000366210938,179.41000366210938,175.10000610351562,1318700,175.10000610351562
2018-09-18,179.42999267578125,175.33999633789062,175.6199951171875,175.52000427246094,1156700,175.52000427246094
2018-09-19,176.47999572753906,168.9600067138672,175.3300018310547,171.13999938964844,2615200,171.13999938964844
2018-09-20,174.52000427246094,168.0,171.5399932861328,172.63999938964844,1283200,172.63999938964844
2018-09-21,176.47999572753906,173.15199279785156,175.41000366210938,175.02000427246094,1425000,175.02000427246094
2018-09-24,178.58999633789062,172.00999450683594,172.97000122070312,176.97000122070312,1151500,176.97000122070312
2018-09-25,183.08999633789062,178.14999389648438,178.8300018310547,179.91000366210938,1178500,179.91000366210938
2018-09-26,184.25999450683594,181.66000366210938,181.75999450683594,182.0500030517578,836900,182.0500030517578
2018-09-27,185.9199981689453,182.50999450683594,182.83999633789062,184.41000366210938,964800,184.41000366210938
2018-09-28,183.44000244140625,180.22000122070312,183.05999755859375,180.8300018310547,1163700,180.8300018310547
2018-10-01,184.9499969482422,179.30999755859375,182.6199951171875,180.39999389648438,1023000,180.39999389648438
2018-10-02,181.0,178.07000732421875,179.38999938964844,178.8800048828125,831000,178.8800048828125
2018-10-03,180.66000366210938,173.53399658203125,179.25999450683594,176.9499969482422,1673900,176.9499969482422
2018-10-04,175.60000610351562,167.30999755859375,174.4600067138672,168.5800018310547,1955100,168.5800018310547
2018-10-05,169.89999389648438,162.22000122070312,167.9499969482422,164.3800048828125,2395600,164.3800048828125
2018-10-08,165.89999389648438,156.72999572753906,162.30999755859375,163.47000122070312,1850600,163.47000122070312
2018-10-09,165.3300018310547,160.36000061035156,161.5800018310547,161.52999877929688,1214500,161.52999877929688
2018-10-10,160.63999938964844,149.0500030517578,160.63999938964844,149.47999572753906,3194000,149.47999572753906
2018-10-11,153.5800018310547,146.5,147.1999969482422,152.27000427246094,2990500,152.27000427246094
2018-10-12,161.86000061035156,155.44000244140625,157.60000610351562,158.49000549316406,2775300,158.49000549316406
2018-10-15,162.60000610351562,157.41000366210938,160.39999389648438,159.25,1349700,159.25
2018-10-16,165.49000549316406,156.72999572753906,160.86000061035156,164.75,1636000,164.75
2018-10-17,168.10000610351562,157.4499969482422,168.08999633789062,159.27999877929688,2083700,159.27999877929688
2018-10-18,158.3000030517578,149.8300018310547,157.4600067138672,152.49000549316406,2317000,152.49000549316406
2018-10-19,156.30999755859375,148.2100067138672,154.0800018310547,148.92999267578125,2018500,148.92999267578125
2018-10-22,151.86500549316406,146.52999877929688,149.5,148.5399932861328,1426500,148.5399932861328
2018-10-23,153.6199951171875,140.32000732421875,143.6999969482422,153.25,2404200,153.25
2018-10-24,155.0,145.72999572753906,153.94000244140625,146.32000732421875,1652400,146.32000732421875
2018-10-25,152.0,147.8800048828125,149.0,149.67999267578125,1195600,149.67999267578125
2018-10-26,149.0500030517578,141.75,143.75,146.24000549316406,1326800,146.24000549316406
2018-10-29,148.7899932861328,137.00999450683594,148.7899932861328,139.11000061035156,2306700,139.11000061035156
2018-10-30,142.22999572753906,131.00999450683594,137.0500030517578,141.67999267578125,3071400,141.67999267578125
2018-10-31,152.49000549316406,141.9199981689453,142.07000732421875,149.69000244140625,3165300,149.69000244140625
2018-11-01,145.0,133.25,133.39999389648438,141.16000366210938,8785800,141.16000366210938
2018-11-02,143.8800048828125,137.8800048828125,140.41000366210938,138.99000549316406,2239200,138.99000549316406
2018-11-05,143.86000061035156,137.39999389648438,140.5399932861328,143.60000610351562,1952500,143.60000610351562
2018-11-06,145.38999938964844,138.14999389648438,142.74000549316406,142.61000061035156,1749700,142.61000061035156
2018-11-07,147.27000427246094,142.16000366210938,144.1999969482422,145.77000427246094,2330900,145.77000427246094
2018-11-08,144.9600067138672,135.2899932861328,144.57000732421875,137.0,2444100,137.0
2018-11-09,138.83999633789062,133.0500030517578,135.07000732421875,138.05999755859375,2571600,138.05999755859375
2018-11-12,137.4499969482422,126.75,136.83999633789062,131.30999755859375,2657200,131.30999755859375
2018-11-13,136.05999755859375,130.52000427246094,132.27000427246094,131.6300048828125,1106300,131.6300048828125
2018-11-14,136.74000549316406,132.02999877929688,134.25999450683594,134.00999450683594,1303900,134.00999450683594
2018-11-15,138.28599548339844,132.25,132.47999572753906,136.9600067138672,1070500,136.9600067138672
2018-11-16,137.49000549316406,132.6699981689453,134.72999572753906,134.2100067138672,868500,134.2100067138672
2018-11-19,134.38999938964844,125.69999694824219,133.88999938964844,126.69999694824219,1556100,126.69999694824219
2018-11-20,131.2100067138672,120.48999786376953,120.55000305175781,129.6999969482422,2463000,129.6999969482422
2018-11-21,133.64500427246094,129.41000366210938,130.75999450683594,131.97999572753906,1455600,131.97999572753906
2018-11-23,133.0,128.52000427246094,130.11000061035156,129.41000366210938,422200,129.41000366210938
2018-11-26,138.60000610351562,130.9600067138672,131.0,138.0,1360400,138.0
2018-11-27,139.5,134.5399932861328,136.7100067138672,138.75,1174000,138.75
2018-11-28,141.3000030517578,133.02000427246094,141.0,138.24000549316406,1693200,138.24000549316406
2018-11-29,140.8800048828125,137.0,137.0800018310547,138.9600067138672,972100,138.9600067138672
2018-11-30,138.89300537109375,133.17999267578125,138.5,136.3800048828125,1064200,136.3800048828125
2018-12-03,144.49000549316406,139.19000244140625,140.8699951171875,140.67999267578125,1489000,140.67999267578125
2018-12-04,143.9499969482422,134.1300048828125,141.0399932861328,134.5,1600900,134.5
2018-12-06,137.2899932861328,129.00999450683594,132.0,136.8300018310547,1543500,136.8300018310547
2018-12-07,139.8000030517578,133.5800018310547,136.88999938964844,135.30999755859375,1115400,135.30999755859375
2018-12-10,136.83999633789062,130.10000610351562,134.1999969482422,130.7899932861328,1464700,130.7899932861328
2018-12-11,133.80999755859375,126.41000366210938,133.80999755859375,128.3699951171875,2356300,128.3699951171875
2018-12-12,133.77999877929688,128.02999877929688,130.3000030517578,128.47000122070312,1656400,128.47000122070312
2018-12-13,130.1199951171875,124.70999908447266,129.77999877929688,125.55000305175781,1171000,125.55000305175781
2018-12-14,127.4000015258789,122.23999786376953,123.8499984741211,125.68000030517578,916900,125.68000030517578
2018-12-17,124.94999694824219,120.0,123.54000091552734,120.47000122070312,1251100,120.47000122070312
2018-12-18,122.86000061035156,119.89399719238281,120.62999725341797,120.51000213623047,1431100,120.51000213623047
2018-12-19,124.36000061035156,115.86000061035156,120.7699966430664,118.66999816894531,1768300,118.66999816894531
2018-12-20,118.98999786376953,111.8499984741211,117.5,114.52999877929688,2299000,114.52999877929688
2018-12-21,114.37000274658203,104.05999755859375,114.18000030517578,106.83999633789062,3379000,106.83999633789062
2018-12-24,110.41000366210938,103.29000091552734,104.80000305175781,107.75,944200,107.75
2018-12-26,114.05999755859375,106.7750015258789,108.73999786376953,114.04000091552734,1463700,114.04000091552734
2018-12-27,114.44999694824219,109.5,112.66000366210938,113.81999969482422,1498200,113.81999969482422
2018-12-28,114.67500305175781,110.33699798583984,114.06999969482422,112.16000366210938,971000,112.16000366210938
2018-12-31,116.25,112.2699966430664,114.41999816894531,113.5,1397500,113.5
2019-01-02,115.62999725341797,110.36000061035156,111.66000366210938,113.73999786376953,861100,113.73999786376953
2019-01-03,113.34500122070312,108.58999633789062,112.08000183105469,109.0199966430664,1082300,109.0199966430664
2019-01-04,121.47000122070312,111.5,112.05999755859375,118.51000213623047,2484800,118.51000213623047
2019-01-07,123.86599731445312,113.27999877929688,115.04000091552734,119.36000061035156,2516200,119.36000061035156
2019-01-08,122.7699966430664,114.69999694824219,121.44000244140625,117.4800033569336,1257100,117.4800033569336
2019-01-09,124.37999725341797,118.16100311279297,118.5999984741211,122.69000244140625,1276700,122.69000244140625
2019-01-10,124.97000122070312,119.58999633789062,122.3499984741211,123.93000030517578,1347100,123.93000030517578
2019-01-11,124.36000061035156,118.29000091552734,123.0,120.5199966430664,1414400,120.5199966430664
2019-01-14,128.0,118.56999969482422,120.19999694824219,126.70999908447266,2474200,126.70999908447266
2019-01-15,132.4199981689453,128.63999938964844,129.27000427246094,131.25,2979900,131.25
2019-01-16,134.55999755859375,130.14999389648438,132.02000427246094,134.25,2152200,134.25
2019-01-17,135.35000610351562,132.52999877929688,133.02000427246094,133.25,1372400,133.25
2019-01-18,136.0,132.5800018310547,135.0,133.66000366210938,1314100,133.66000366210938
2019-01-22,134.77000427246094,131.75999450683594,132.61000061035156,133.8000030517578,1255600,133.8000030517578
2019-01-23,135.5,128.53500366210938,134.1999969482422,130.9199981689453,1159400,130.9199981689453
2019-01-24,133.55999755859375,130.14999389648438,131.0,132.6999969482422,708100,132.6999969482422
2019-01-25,135.64999389648438,133.0,134.27999877929688,134.6699981689453,997000,134.6699981689453
2019-01-28,134.41000366210938,130.89999389648438,134.0399932861328,133.25,1512600,133.25
2019-01-29,134.10000610351562,129.75599670410156,133.72000122070312,132.4600067138672,790900,132.4600067138672
2019-01-30,137.49000549316406,133.5500030517578,133.97000122070312,136.47000122070312,1456000,136.47000122070312
2019-01-31,140.6999969482422,135.30999755859375,136.52000427246094,135.4499969482422,2173700,135.4499969482422
2019-02-01,138.7899932861328,133.4499969482422,135.1199951171875,137.2100067138672,1783500,137.2100067138672
2019-02-04,141.41000366210938,137.1999969482422,137.74000549316406,138.60000610351562,1245100,138.60000610351562
2019-02-05,141.0,137.6300048828125,140.0,139.39999389648438,1844500,139.39999389648438
2019-02-06,137.35000610351562,129.60000610351562,129.89999389648438,135.4499969482422,7575300,135.4499969482422
2019-02-07,135.0,128.6999969482422,134.97000122070312,131.19000244140625,2514800,131.19000244140625
2019-02-08,135.74000549316406,128.9709930419922,129.52000427246094,134.7100067138672,1989900,134.7100067138672
2019-02-11,138.89999389648438,136.08999633789062,136.64999389648438,137.82000732421875,3154800,137.82000732421875
2019-02-12,143.3699951171875,137.89999389648438,139.0,140.4600067138672,2483300,140.4600067138672
2019-02-13,144.1300048828125,141.11000061035156,142.1300048828125,143.5399932861328,2165800,143.5399932861328
2019-02-14,148.98500061035156,143.0,143.25,146.8699951171875,2943600,146.8699951171875
2019-02-15,148.63999938964844,144.69000244140625,147.9600067138672,148.52000427246094,2056100,148.52000427246094
2019-02-19,149.80499267578125,145.64999389648438,148.0,146.27999877929688,1223400,146.27999877929688
2019-02-20,148.66000366210938,145.64999389648438,146.5,147.8300018310547,1230400,147.8300018310547
2019-02-21,149.86000061035156,146.64999389648438,147.5500030517578,148.52000427246094,1039500,148.52000427246094
2019-02-22,152.57000732421875,148.8000030517578,149.0,151.19000244140625,1961400,151.19000244140625
2019-02-25,153.44000244140625,148.5,152.0,149.3300018310547,1188700,149.3300018310547
2019-02-26,147.94000244140625,142.0,145.83999633789062,145.07000732421875,1587300,145.07000732421875
2019-02-27,147.6999969482422,142.85000610351562,145.0,145.0,1830200,145.0
2019-02-28,146.01499938964844,139.41000366210938,145.64999389648438,140.13999938964844,2110400,140.13999938964844
2019-03-01,141.0,135.22000122070312,139.2100067138672,138.0,3306200,138.0
2019-03-04,140.2239990234375,136.67999267578125,138.4499969482422,139.22999572753906,1415500,139.22999572753906
2019-03-05,146.1999969482422,139.4199981689453,139.4199981689453,143.60000610351562,1712600,143.60000610351562
2019-03-06,146.60000610351562,142.39300537109375,143.85000610351562,145.1199951171875,1233700,145.1199951171875
2019-03-07,145.0,138.39999389648438,144.10000610351562,140.17999267578125,1588800,140.17999267578125
2019-03-08,141.25,138.10000610351562,138.38999938964844,140.17999267578125,1129100,140.17999267578125
2019-03-11,147.38999938964844,140.14999389648438,140.17999267578125,146.36000061035156,1523700,146.36000061035156
2019-03-12,147.7899932861328,144.82000732421875,146.6199951171875,145.3300018310547,796100,145.3300018310547
2019-03-13,147.22000122070312,143.22999572753906,146.9600067138672,143.49000549316406,1266900,143.49000549316406
2019-03-14,144.5500030517578,140.00999450683594,144.24000549316406,140.24000549316406,1184500,140.24000549316406
2019-03-15,144.47000122070312,140.60000610351562,141.61000061035156,141.91000366210938,1346500,141.91000366210938
2019-03-18,143.3249969482422,138.10000610351562,141.9199981689453,139.17999267578125,1151900,139.17999267578125
2019-03-19,142.48500061035156,139.07000732421875,140.6300048828125,141.5500030517578,1682600,141.5500030517578
2019-03-20,144.3800048828125,139.6999969482422,141.38999938964844,143.89999389648438,1138800,143.89999389648438
2019-03-21,145.0,141.52000427246094,142.4199981689453,143.99000549316406,1106300,143.99000549316406
2019-03-22,142.85000610351562,137.02999877929688,142.75,139.0,2242700,139.0
2019-03-25,143.49000549316406,135.6999969482422,137.75,142.10000610351562,1906800,142.10000610351562
2019-03-26,143.0,136.39999389648438,142.10000610351562,137.4499969482422,1775200,137.4499969482422
